Track_Name,Album_Title,Artist
Black Hole Sun,A-Sides,Soundgarden
Fell On Black Days,A-Sides,Soundgarden
Pretty Noose,A-Sides,Soundgarden
Burden In My Hand,A-Sides,Soundgarden
Blow Up The Outside World,A-Sides,Soundgarden
Ty Cobb,A-Sides,Soundgarden
Bleed Together,A-Sides,Soundgarden
Morning Dance,Morning Dance,Spyro Gyra
Jubilee,Morning Dance,Spyro Gyra
Rasul,Morning Dance,Spyro Gyra
Song For Lorraine,Morning Dance,Spyro Gyra
Starburst,Morning Dance,Spyro Gyra
Heliopolis,Morning Dance,Spyro Gyra
It Doesn't Matter,Morning Dance,Spyro Gyra
Little Linda,Morning Dance,Spyro Gyra
End Of Romanticism,Morning Dance,Spyro Gyra
The House Is Rockin',In Step,Stevie Ray Vaughan & Double Trouble
Crossfire,In Step,Stevie Ray Vaughan & Double Trouble
Tightrope,In Step,Stevie Ray Vaughan & Double Trouble
Let Me Love You Baby,In Step,Stevie Ray Vaughan & Double Trouble
Leave My Girl Alone,In Step,Stevie Ray Vaughan & Double Trouble
Travis Walk,In Step,Stevie Ray Vaughan & Double Trouble
Wall Of Denial,In Step,Stevie Ray Vaughan & Double Trouble
Scratch-N-Sniff,In Step,Stevie Ray Vaughan & Double Trouble
Love Me Darlin',In Step,Stevie Ray Vaughan & Double Trouble
Riviera Paradise,In Step,Stevie Ray Vaughan & Double Trouble
Dead And Bloated,Core,Stone Temple Pilots
Sex Type Thing,Core,Stone Temple Pilots
Wicked Garden,Core,Stone Temple Pilots
No Memory,Core,Stone Temple Pilots
Sin,Core,Stone Temple Pilots
Naked Sunday,Core,Stone Temple Pilots
Creep,Core,Stone Temple Pilots
Piece Of Pie,Core,Stone Temple Pilots
Plush,Core,Stone Temple Pilots
Wet My Bed,Core,Stone Temple Pilots
Crackerman,Core,Stone Temple Pilots
Where The River Goes,Core,Stone Temple Pilots
Soldier Side - Intro,Mezmerize,System Of A Down
B.Y.O.B.,Mezmerize,System Of A Down
Revenga,Mezmerize,System Of A Down
Cigaro,Mezmerize,System Of A Down
Radio/Video,Mezmerize,System Of A Down
This Cocaine Makes Me Feel Like I'm On This Song,Mezmerize,System Of A Down
Violent Pornography,Mezmerize,System Of A Down
Question!,Mezmerize,System Of A Down
Sad Statue,Mezmerize,System Of A Down
Old School Hollywood,Mezmerize,System Of A Down
Lost in Hollywood,Mezmerize,System Of A Down
The Sun Road,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens"
Dark Corners,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens"
Duende,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens"
Black Light Syndrome,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens"
Falling in Circles,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens"
Book of Hours,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens"
Chaos-Control,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens"
Midnight From The Inside Out,Live [Disc 1],The Black Crowes
Sting Me,Live [Disc 1],The Black Crowes
Thick & Thin,Live [Disc 1],The Black Crowes
Greasy Grass River,Live [Disc 1],The Black Crowes
Sometimes Salvation,Live [Disc 1],The Black Crowes
Cursed Diamonds,Live [Disc 1],The Black Crowes
Miracle To Me,Live [Disc 1],The Black Crowes
Wiser Time,Live [Disc 1],The Black Crowes
Girl From A Pawnshop,Live [Disc 1],The Black Crowes
Cosmic Fiend,Live [Disc 1],The Black Crowes
Black Moon Creeping,Live [Disc 2],The Black Crowes
High Head Blues,Live [Disc 2],The Black Crowes
Title Song,Live [Disc 2],The Black Crowes
She Talks To Angels,Live [Disc 2],The Black Crowes
Twice As Hard,Live [Disc 2],The Black Crowes
Lickin',Live [Disc 2],The Black Crowes
Soul Singing,Live [Disc 2],The Black Crowes
Hard To Handle,Live [Disc 2],The Black Crowes
Remedy,Live [Disc 2],The Black Crowes
White Riot,The Singles,The Clash
Remote Control,The Singles,The Clash
Complete Control,The Singles,The Clash
Clash City Rockers,The Singles,The Clash
(White Man) In Hammersmith Palais,The Singles,The Clash
Tommy Gun,The Singles,The Clash
English Civil War,The Singles,The Clash
I Fought The Law,The Singles,The Clash
London Calling,The Singles,The Clash
Train In Vain,The Singles,The Clash
Bankrobber,The Singles,The Clash
The Call Up,The Singles,The Clash
Hitsville UK,The Singles,The Clash
The Magnificent Seven,The Singles,The Clash
This Is Radio Clash,The Singles,The Clash
Know Your Rights,The Singles,The Clash
Rock The Casbah,The Singles,The Clash
Should I Stay Or Should I Go,The Singles,The Clash
War (The Process),Beyond Good And Evil,The Cult
The Saint,Beyond Good And Evil,The Cult
Rise,Beyond Good And Evil,The Cult
Take The Power,Beyond Good And Evil,The Cult
Breathe,Beyond Good And Evil,The Cult
Nico,Beyond Good And Evil,The Cult
American Gothic,Beyond Good And Evil,The Cult
Ashes And Ghosts,Beyond Good And Evil,The Cult
Shape The Sky,Beyond Good And Evil,The Cult
Speed Of Light,Beyond Good And Evil,The Cult
True Believers,Beyond Good And Evil,The Cult
My Bridges Burn,Beyond Good And Evil,The Cult
She Sells Sanctuary,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Fire Woman,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Lil' Evil,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Spirit Walker,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
The Witch,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Revolution,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Wild Hearted Son,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Love Removal Machine,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Rain,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Edie (Ciao Baby),"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Heart Of Soul,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Love,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Wild Flower,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Go West,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Resurrection Joe,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Sun King,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Sweet Soul Sister,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Earth Mofo,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult
Break on Through,The Doors,The Doors
Soul Kitchen,The Doors,The Doors
The Crystal Ship,The Doors,The Doors
Twentienth Century Fox,The Doors,The Doors
Alabama Song,The Doors,The Doors
Light My Fire,The Doors,The Doors
Back Door Man,The Doors,The Doors
I Looked At You,The Doors,The Doors
End Of The Night,The Doors,The Doors
Take It As It Comes,The Doors,The Doors
The End,The Doors,The Doors
Roxanne,The Police Greatest Hits,The Police
Can't Stand Losing You,The Police Greatest Hits,The Police
Message in a Bottle,The Police Greatest Hits,The Police
Walking on the Moon,The Police Greatest Hits,The Police
Don't Stand so Close to Me,The Police Greatest Hits,The Police
"De Do Do Do, De Da Da Da",The Police Greatest Hits,The Police
Every Little Thing She Does is Magic,The Police Greatest Hits,The Police
Invisible Sun,The Police Greatest Hits,The Police
Spirit's in the Material World,The Police Greatest Hits,The Police
Every Breath You Take,The Police Greatest Hits,The Police
King Of Pain,The Police Greatest Hits,The Police
Wrapped Around Your Finger,The Police Greatest Hits,The Police
Don't Stand So Close to Me '86,The Police Greatest Hits,The Police
Message in a Bottle (new classic rock mix),The Police Greatest Hits,The Police
Time Is On My Side,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Heart Of Stone,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Play With Fire,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Satisfaction,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
As Tears Go By,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Get Off Of My Cloud,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Mother's Little Helper,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
19th Nervous Breakdown,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Paint It Black,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Under My Thumb,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Ruby Tuesday,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Let's Spend The Night Together,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones
Intro,No Security,The Rolling Stones
You Got Me Rocking,No Security,The Rolling Stones
Gimmie Shelters,No Security,The Rolling Stones
Flip The Switch,No Security,The Rolling Stones
Memory Motel,No Security,The Rolling Stones
Corinna,No Security,The Rolling Stones
Saint Of Me,No Security,The Rolling Stones
Wainting On A Friend,No Security,The Rolling Stones
Sister Morphine,No Security,The Rolling Stones
Live With Me,No Security,The Rolling Stones
Respectable,No Security,The Rolling Stones
Thief In The Night,No Security,The Rolling Stones
The Last Time,No Security,The Rolling Stones
Out Of Control,No Security,The Rolling Stones
Love Is Strong,Voodoo Lounge,The Rolling Stones
You Got Me Rocking,Voodoo Lounge,The Rolling Stones
Sparks Will Fly,Voodoo Lounge,The Rolling Stones
The Worst,Voodoo Lounge,The Rolling Stones
New Faces,Voodoo Lounge,The Rolling Stones
Moon Is Up,Voodoo Lounge,The Rolling Stones
Out Of Tears,Voodoo Lounge,The Rolling Stones
I Go Wild,Voodoo Lounge,The Rolling Stones
Brand New Car,Voodoo Lounge,The Rolling Stones
Sweethearts Together,Voodoo Lounge,The Rolling Stones
Suck On The Jugular,Voodoo Lounge,The Rolling Stones
Blinded By Rainbows,Voodoo Lounge,The Rolling Stones
Baby Break It Down,Voodoo Lounge,The Rolling Stones
Thru And Thru,Voodoo Lounge,The Rolling Stones
Mean Disposition,Voodoo Lounge,The Rolling Stones
Walking Wounded,Tangents,The Tea Party
Temptation,Tangents,The Tea Party
The Messenger,Tangents,The Tea Party
Psychopomp,Tangents,The Tea Party
Sister Awake,Tangents,The Tea Party
The Bazaar,Tangents,The Tea Party
Save Me (Remix),Tangents,The Tea Party
Fire In The Head,Tangents,The Tea Party
Release,Tangents,The Tea Party
Heaven Coming Down,Tangents,The Tea Party
The River (Remix),Tangents,The Tea Party
Babylon,Tangents,The Tea Party
Waiting On A Sign,Tangents,The Tea Party
Life Line,Tangents,The Tea Party
Paint It Black,Tangents,The Tea Party
Temptation,Transmission,The Tea Party
Army Ants,Transmission,The Tea Party
Psychopomp,Transmission,The Tea Party
Gyroscope,Transmission,The Tea Party
Alarum,Transmission,The Tea Party
Release,Transmission,The Tea Party
Transmission,Transmission,The Tea Party
Babylon,Transmission,The Tea Party
Pulse,Transmission,The Tea Party
Emerald,Transmission,The Tea Party
Aftermath,Transmission,The Tea Party
I Can't Explain,My Generation - The Very Best Of The Who,The Who
"Anyway, Anyhow, Anywhere",My Generation - The Very Best Of The Who,The Who
My Generation,My Generation - The Very Best Of The Who,The Who
Substitute,My Generation - The Very Best Of The Who,The Who
I'm A Boy,My Generation - The Very Best Of The Who,The Who
Boris The Spider,My Generation - The Very Best Of The Who,The Who
Happy Jack,My Generation - The Very Best Of The Who,The Who
Pictures Of Lily,My Generation - The Very Best Of The Who,The Who
I Can See For Miles,My Generation - The Very Best Of The Who,The Who
Magic Bus,My Generation - The Very Best Of The Who,The Who
Pinball Wizard,My Generation - The Very Best Of The Who,The Who
The Seeker,My Generation - The Very Best Of The Who,The Who
Baba O'Riley,My Generation - The Very Best Of The Who,The Who
Won't Get Fooled Again (Full Length Version),My Generation - The Very Best Of The Who,The Who
Let's See Action,My Generation - The Very Best Of The Who,The Who
5.15,My Generation - The Very Best Of The Who,The Who
Join Together,My Generation - The Very Best Of The Who,The Who
Squeeze Box,My Generation - The Very Best Of The Who,The Who
Who Are You (Single Edit Version),My Generation - The Very Best Of The Who,The Who
You Better You Bet,My Generation - The Very Best Of The Who,The Who
Primavera,Serie Sem Limite (Disc 1),Tim Maia
Chocolate,Serie Sem Limite (Disc 1),Tim Maia
Azul Da Cor Do Mar,Serie Sem Limite (Disc 1),Tim Maia
O Descobridor Dos Sete Mares,Serie Sem Limite (Disc 1),Tim Maia
Até Que Enfim Encontrei Você,Serie Sem Limite (Disc 1),Tim Maia
Coroné Antonio Bento,Serie Sem Limite (Disc 1),Tim Maia
New Love,Serie Sem Limite (Disc 1),Tim Maia
Não Vou Ficar,Serie Sem Limite (Disc 1),Tim Maia
Música No Ar,Serie Sem Limite (Disc 1),Tim Maia
Salve Nossa Senhora,Serie Sem Limite (Disc 1),Tim Maia
Você Fugiu,Serie Sem Limite (Disc 1),Tim Maia
Cristina Nº 2,Serie Sem Limite (Disc 1),Tim Maia
Compadre,Serie Sem Limite (Disc 1),Tim Maia
Over Again,Serie Sem Limite (Disc 1),Tim Maia
Réu Confesso,Serie Sem Limite (Disc 1),Tim Maia
O Que Me Importa,Serie Sem Limite (Disc 2),Tim Maia
Gostava Tanto De Você,Serie Sem Limite (Disc 2),Tim Maia
Você,Serie Sem Limite (Disc 2),Tim Maia
Não Quero Dinheiro,Serie Sem Limite (Disc 2),Tim Maia
Eu Amo Você,Serie Sem Limite (Disc 2),Tim Maia
A Festa Do Santo Reis,Serie Sem Limite (Disc 2),Tim Maia
I Don't Know What To Do With Myself,Serie Sem Limite (Disc 2),Tim Maia
Padre Cícero,Serie Sem Limite (Disc 2),Tim Maia
Nosso Adeus,Serie Sem Limite (Disc 2),Tim Maia
Canário Do Reino,Serie Sem Limite (Disc 2),Tim Maia
Preciso Ser Amado,Serie Sem Limite (Disc 2),Tim Maia
Balanço,Serie Sem Limite (Disc 2),Tim Maia
Preciso Aprender A Ser Só,Serie Sem Limite (Disc 2),Tim Maia
Esta É A Canção,Serie Sem Limite (Disc 2),Tim Maia
Formigueiro,Serie Sem Limite (Disc 2),Tim Maia
Comida,Acústico,Titãs
Go Back,Acústico,Titãs
Prá Dizer Adeus,Acústico,Titãs
Família,Acústico,Titãs
Os Cegos Do Castelo,Acústico,Titãs
O Pulso,Acústico,Titãs
Marvin,Acústico,Titãs
Nem 5 Minutos Guardados,Acústico,Titãs
Flores,Acústico,Titãs
Palavras,Acústico,Titãs
Hereditário,Acústico,Titãs
A Melhor Forma,Acústico,Titãs
Cabeça Dinossauro,Acústico,Titãs
32 Dentes,Acústico,Titãs
Bichos Escrotos (Vinheta),Acústico,Titãs
Não Vou Lutar,Acústico,Titãs
Homem Primata (Vinheta),Acústico,Titãs
Homem Primata,Acústico,Titãs
Polícia (Vinheta),Acústico,Titãs
Querem Meu Sangue,Acústico,Titãs
Diversão,Acústico,Titãs
Televisão,Acústico,Titãs
Sonifera Ilha,Volume Dois,Titãs
Lugar Nenhum,Volume Dois,Titãs
Sua Impossivel Chance,Volume Dois,Titãs
Desordem,Volume Dois,Titãs
Não Vou Me Adaptar,Volume Dois,Titãs
Domingo,Volume Dois,Titãs
Amanhã Não Se Sabe,Volume Dois,Titãs
Caras Como Eu,Volume Dois,Titãs
Senhora E Senhor,Volume Dois,Titãs
Era Uma Vez,Volume Dois,Titãs
Miséria,Volume Dois,Titãs
Insensível,Volume Dois,Titãs
Eu E Ela,Volume Dois,Titãs
Toda Cor,Volume Dois,Titãs
É Preciso Saber Viver,Volume Dois,Titãs
Senhor Delegado/Eu Não Aguento,Volume Dois,Titãs
Zoo Station,Achtung Baby,U2
Even Better Than The Real Thing,Achtung Baby,U2
One,Achtung Baby,U2
Until The End Of The World,Achtung Baby,U2
Who's Gonna Ride Your Wild Horses,Achtung Baby,U2
So Cruel,Achtung Baby,U2
The Fly,Achtung Baby,U2
Mysterious Ways,Achtung Baby,U2
Tryin' To Throw Your Arms Around The World,Achtung Baby,U2
Ultraviolet (Light My Way),Achtung Baby,U2
Acrobat,Achtung Baby,U2
Love Is Blindness,Achtung Baby,U2
Beautiful Day,All That You Can't Leave Behind,U2
Stuck In A Moment You Can't Get Out Of,All That You Can't Leave Behind,U2
Elevation,All That You Can't Leave Behind,U2
Walk On,All That You Can't Leave Behind,U2
Kite,All That You Can't Leave Behind,U2
In A Little While,All That You Can't Leave Behind,U2
Wild Honey,All That You Can't Leave Behind,U2
Peace On Earth,All That You Can't Leave Behind,U2
When I Look At The World,All That You Can't Leave Behind,U2
New York,All That You Can't Leave Behind,U2
Grace,All That You Can't Leave Behind,U2
The Three Sunrises,B-Sides 1980-1990,U2
Spanish Eyes,B-Sides 1980-1990,U2
Sweetest Thing,B-Sides 1980-1990,U2
Love Comes Tumbling,B-Sides 1980-1990,U2
Bass Trap,B-Sides 1980-1990,U2
Dancing Barefoot,B-Sides 1980-1990,U2
Everlasting Love,B-Sides 1980-1990,U2
Unchained Melody,B-Sides 1980-1990,U2
Walk To The Water,B-Sides 1980-1990,U2
Luminous Times (Hold On To Love),B-Sides 1980-1990,U2
Hallelujah Here She Comes,B-Sides 1980-1990,U2
Silver And Gold,B-Sides 1980-1990,U2
Endless Deep,B-Sides 1980-1990,U2
A Room At The Heartbreak Hotel,B-Sides 1980-1990,U2
"Trash, Trampoline And The Party Girl",B-Sides 1980-1990,U2
Vertigo,How To Dismantle An Atomic Bomb,U2
Miracle Drug,How To Dismantle An Atomic Bomb,U2
Sometimes You Can't Make It On Your Own,How To Dismantle An Atomic Bomb,U2
Love And Peace Or Else,How To Dismantle An Atomic Bomb,U2
City Of Blinding Lights,How To Dismantle An Atomic Bomb,U2
All Because Of You,How To Dismantle An Atomic Bomb,U2
A Man And A Woman,How To Dismantle An Atomic Bomb,U2
Crumbs From Your Table,How To Dismantle An Atomic Bomb,U2
One Step Closer,How To Dismantle An Atomic Bomb,U2
Original Of The Species,How To Dismantle An Atomic Bomb,U2
Yahweh,How To Dismantle An Atomic Bomb,U2
Discotheque,Pop,U2
Do You Feel Loved,Pop,U2
Mofo,Pop,U2
If God Will Send His Angels,Pop,U2
Staring At The Sun,Pop,U2
Last Night On Earth,Pop,U2
Gone,Pop,U2
Miami,Pop,U2
The Playboy Mansion,Pop,U2
If You Wear That Velvet Dress,Pop,U2
Please,Pop,U2
Wake Up Dead Man,Pop,U2
Helter Skelter,Rattle And Hum,U2
Van Diemen's Land,Rattle And Hum,U2
Desire,Rattle And Hum,U2
Hawkmoon 269,Rattle And Hum,U2
All Along The Watchtower,Rattle And Hum,U2
I Still Haven't Found What I'm Looking for,Rattle And Hum,U2
Freedom For My People,Rattle And Hum,U2
Silver And Gold,Rattle And Hum,U2
Pride (In The Name Of Love),Rattle And Hum,U2
Angel Of Harlem,Rattle And Hum,U2
Love Rescue Me,Rattle And Hum,U2
When Love Comes To Town,Rattle And Hum,U2
Heartland,Rattle And Hum,U2
God Part II,Rattle And Hum,U2
The Star Spangled Banner,Rattle And Hum,U2
Bullet The Blue Sky,Rattle And Hum,U2
All I Want Is You,Rattle And Hum,U2
Pride (In The Name Of Love),The Best Of 1980-1990,U2
New Year's Day,The Best Of 1980-1990,U2
With Or Without You,The Best Of 1980-1990,U2
I Still Haven't Found What I'm Looking For,The Best Of 1980-1990,U2
Sunday Bloody Sunday,The Best Of 1980-1990,U2
Bad,The Best Of 1980-1990,U2
Where The Streets Have No Name,The Best Of 1980-1990,U2
I Will Follow,The Best Of 1980-1990,U2
The Unforgettable Fire,The Best Of 1980-1990,U2
Sweetest Thing,The Best Of 1980-1990,U2
Desire,The Best Of 1980-1990,U2
When Love Comes To Town,The Best Of 1980-1990,U2
Angel Of Harlem,The Best Of 1980-1990,U2
All I Want Is You,The Best Of 1980-1990,U2
Sunday Bloody Sunday,War,U2
Seconds,War,U2
New Year's Day,War,U2
Like A Song...,War,U2
Drowning Man,War,U2
The Refugee,War,U2
Two Hearts Beat As One,War,U2
Red Light,War,U2
Surrender,War,U2
"""40""",War,U2
Zooropa,Zooropa,U2
Babyface,Zooropa,U2
Numb,Zooropa,U2
Lemon,Zooropa,U2
"Stay (Faraway, So Close!)",Zooropa,U2
Daddy's Gonna Pay For Your Crashed Car,Zooropa,U2
Some Days Are Better Than Others,Zooropa,U2
The First Time,Zooropa,U2
Dirty Day,Zooropa,U2
The Wanderer,Zooropa,U2
Breakfast In Bed,UB40 The Best Of - Volume Two [UK],UB40
Where Did I Go Wrong,UB40 The Best Of - Volume Two [UK],UB40
I Would Do For You,UB40 The Best Of - Volume Two [UK],UB40
Homely Girl,UB40 The Best Of - Volume Two [UK],UB40
Here I Am (Come And Take Me),UB40 The Best Of - Volume Two [UK],UB40
Kingston Town,UB40 The Best Of - Volume Two [UK],UB40
Wear You To The Ball,UB40 The Best Of - Volume Two [UK],UB40
(I Can't Help) Falling In Love With You,UB40 The Best Of - Volume Two [UK],UB40
Higher Ground,UB40 The Best Of - Volume Two [UK],UB40
Bring Me Your Cup,UB40 The Best Of - Volume Two [UK],UB40
C'est La Vie,UB40 The Best Of - Volume Two [UK],UB40
Reggae Music,UB40 The Best Of - Volume Two [UK],UB40
Superstition,UB40 The Best Of - Volume Two [UK],UB40
Until My Dying Day,UB40 The Best Of - Volume Two [UK],UB40
Where Have All The Good Times Gone?,Diver Down,Van Halen
Hang 'Em High,Diver Down,Van Halen
Cathedral,Diver Down,Van Halen
Secrets,Diver Down,Van Halen
Intruder,Diver Down,Van Halen
(Oh) Pretty Woman,Diver Down,Van Halen
Dancing In The Street,Diver Down,Van Halen
Little Guitars (Intro),Diver Down,Van Halen
Little Guitars,Diver Down,Van Halen
Big Bad Bill (Is Sweet William Now),Diver Down,Van Halen
The Full Bug,Diver Down,Van Halen
Happy Trails,Diver Down,Van Halen
Eruption,"The Best Of Van Halen, Vol. I",Van Halen
Ain't Talkin' 'bout Love,"The Best Of Van Halen, Vol. I",Van Halen
Runnin' With The Devil,"The Best Of Van Halen, Vol. I",Van Halen
Dance the Night Away,"The Best Of Van Halen, Vol. I",Van Halen
And the Cradle Will Rock...,"The Best Of Van Halen, Vol. I",Van Halen
Unchained,"The Best Of Van Halen, Vol. I",Van Halen
Jump,"The Best Of Van Halen, Vol. I",Van Halen
Panama,"The Best Of Van Halen, Vol. I",Van Halen
Why Can't This Be Love,"The Best Of Van Halen, Vol. I",Van Halen
Dreams,"The Best Of Van Halen, Vol. I",Van Halen
When It's Love,"The Best Of Van Halen, Vol. I",Van Halen
Poundcake,"The Best Of Van Halen, Vol. I",Van Halen
Right Now,"The Best Of Van Halen, Vol. I",Van Halen
Can't Stop Loving You,"The Best Of Van Halen, Vol. I",Van Halen
Humans Being,"The Best Of Van Halen, Vol. I",Van Halen
Can't Get This Stuff No More,"The Best Of Van Halen, Vol. I",Van Halen
Me Wise Magic,"The Best Of Van Halen, Vol. I",Van Halen
Runnin' With The Devil,Van Halen,Van Halen
Eruption,Van Halen,Van Halen
You Really Got Me,Van Halen,Van Halen
Ain't Talkin' 'Bout Love,Van Halen,Van Halen
I'm The One,Van Halen,Van Halen
Jamie's Cryin',Van Halen,Van Halen
Atomic Punk,Van Halen,Van Halen
Feel Your Love Tonight,Van Halen,Van Halen
Little Dreamer,Van Halen,Van Halen
Ice Cream Man,Van Halen,Van Halen
On Fire,Van Halen,Van Halen
Neworld,Van Halen III,Van Halen
Without You,Van Halen III,Van Halen
One I Want,Van Halen III,Van Halen
From Afar,Van Halen III,Van Halen
Dirty Water Dog,Van Halen III,Van Halen
Once,Van Halen III,Van Halen
Fire in the Hole,Van Halen III,Van Halen
Josephina,Van Halen III,Van Halen
Year to the Day,Van Halen III,Van Halen
Primary,Van Halen III,Van Halen
Ballot or the Bullet,Van Halen III,Van Halen
How Many Say I,Van Halen III,Van Halen
Sucker Train Blues,Contraband,Velvet Revolver
Do It For The Kids,Contraband,Velvet Revolver
Big Machine,Contraband,Velvet Revolver
Illegal I Song,Contraband,Velvet Revolver
Spectacle,Contraband,Velvet Revolver
Fall To Pieces,Contraband,Velvet Revolver
Headspace,Contraband,Velvet Revolver
Superhuman,Contraband,Velvet Revolver
Set Me Free,Contraband,Velvet Revolver
You Got No Right,Contraband,Velvet Revolver
Slither,Contraband,Velvet Revolver
Dirty Little Thing,Contraband,Velvet Revolver
Loving The Alien,Contraband,Velvet Revolver
Pela Luz Dos Olhos Teus,Vinicius De Moraes,Vinícius De Moraes
A Bencao E Outros,Vinicius De Moraes,Vinícius De Moraes
Tudo Na Mais Santa Paz,Vinicius De Moraes,Vinícius De Moraes
O Velho E Aflor,Vinicius De Moraes,Vinícius De Moraes
Cotidiano N 2,Vinicius De Moraes,Vinícius De Moraes
Adeus,Vinicius De Moraes,Vinícius De Moraes
Samba Pra Endrigo,Vinicius De Moraes,Vinícius De Moraes
So Por Amor,Vinicius De Moraes,Vinícius De Moraes
Meu Pranto Rolou,Vinicius De Moraes,Vinícius De Moraes
Mulher Carioca,Vinicius De Moraes,Vinícius De Moraes
Um Homem Chamado Alfredo,Vinicius De Moraes,Vinícius De Moraes
Samba Do Jato,Vinicius De Moraes,Vinícius De Moraes
"Oi, La",Vinicius De Moraes,Vinícius De Moraes
"Vinicius, Poeta Do Encontro",Vinicius De Moraes,Vinícius De Moraes
Soneto Da Separacao,Vinicius De Moraes,Vinícius De Moraes
Still Of The Night,Greatest Hits,Lenny Kravitz
Here I Go Again,Greatest Hits,Lenny Kravitz
Is This Love,Greatest Hits,Lenny Kravitz
Love Ain't No Stranger,Greatest Hits,Lenny Kravitz
Looking For Love,Greatest Hits,Lenny Kravitz
Now You're Gone,Greatest Hits,Lenny Kravitz
Slide It In,Greatest Hits,Lenny Kravitz
Slow An' Easy,Greatest Hits,Lenny Kravitz
Judgement Day,Greatest Hits,Lenny Kravitz
You're Gonna Break My Hart Again,Greatest Hits,Lenny Kravitz
The Deeper The Love,Greatest Hits,Lenny Kravitz
Crying In The Rain,Greatest Hits,Lenny Kravitz
Fool For Your Loving,Greatest Hits,Lenny Kravitz
Sweet Lady Luck,Greatest Hits,Lenny Kravitz
Faixa Amarela,Ao Vivo [IMPORT],Zeca Pagodinho
Posso Até Me Apaixonar,Ao Vivo [IMPORT],Zeca Pagodinho
Não Sou Mais Disso,Ao Vivo [IMPORT],Zeca Pagodinho
Vivo Isolado Do Mundo,Ao Vivo [IMPORT],Zeca Pagodinho
Coração Em Desalinho,Ao Vivo [IMPORT],Zeca Pagodinho
Seu Balancê,Ao Vivo [IMPORT],Zeca Pagodinho
Vai Adiar,Ao Vivo [IMPORT],Zeca Pagodinho
Rugas,Ao Vivo [IMPORT],Zeca Pagodinho
Feirinha da Pavuna/Luz do Repente/Bagaço da Laranja,Ao Vivo [IMPORT],Zeca Pagodinho
Sem Essa de Malandro Agulha,Ao Vivo [IMPORT],Zeca Pagodinho
Chico Não Vai na Corimba,Ao Vivo [IMPORT],Zeca Pagodinho
Papel Principal,Ao Vivo [IMPORT],Zeca Pagodinho
Saudade Louca,Ao Vivo [IMPORT],Zeca Pagodinho
Camarão que Dorme e Onda Leva,Ao Vivo [IMPORT],Zeca Pagodinho
Sapopemba e Maxambomba,Ao Vivo [IMPORT],Zeca Pagodinho
